time,value,flag
2016-01-02 07:11:00,3793.69592136,False
2016-01-02 07:12:00,3840.05207639,False
2016-01-02 07:13:00,3880.73051889,False
2016-01-02 07:14:00,3915.6057304,False
2016-01-02 07:15:00,3944.57009905,False
2016-01-02 07:16:00,3967.53425164,False
2016-01-02 07:17:00,3984.42732939,False
2016-01-02 07:18:00,3995.19720656,False
2016-01-02 07:19:00,3999.81065136,False
2016-01-02 07:20:00,3998.25342841,False
2016-01-02 07:21:00,3990.53034272,False
2016-01-02 07:22:00,3976.66522485,False
2016-01-02 07:23:00,3956.70085736,False
2016-01-02 07:24:00,3930.69884283,False
2016-01-02 07:25:00,3898.73941374,False
2016-01-02 07:26:00,3860.92118495,False
2016-01-02 07:27:00,3817.36084936,False
2016-01-02 07:28:00,3768.19281788,False
2016-01-02 07:29:00,3713.56880466,False
2016-01-02 07:30:00,3653.65735898,False
2016-01-02 07:31:00,3588.64334515,False
2016-01-02 07:32:00,3518.72737211,False
2016-01-02 07:33:00,3444.1251744,False
2016-01-02 07:34:00,3365.06694651,False
2016-01-02 07:35:00,3281.79663254,False
2016-01-02 07:36:00,3194.57117356,False
2016-01-02 07:37:00,3103.6597147,False
2016-01-02 07:38:00,3009.34277473,False
2016-01-02 07:39:00,2911.91138044,False
2016-01-02 07:40:00,2811.66616869,False
2016-01-02 07:41:00,2708.91645871,False
2016-01-02 07:42:00,2603.97929766,False
2016-01-02 07:43:00,2497.17848239,False
2016-01-02 07:44:00,2388.84356027,False
2016-01-02 07:45:00,2279.30881234,False
2016-01-02 07:46:00,2168.91222188,False
2016-01-02 07:47:00,2057.99443148,False
2016-01-02 07:48:00,1946.89769195,False
2016-01-02 07:49:00,1835.96480629,False
2016-01-02 07:50:00,1725.53807188,False
2016-01-02 07:51:00,1615.95822433,False
2016-01-02 07:52:00,1507.56338608,False
2016-01-02 07:53:00,1400.68802304,False
2016-01-02 07:54:00,1295.66191263,False
2016-01-02 07:55:00,1192.80912613,False
2016-01-02 07:56:00,1092.44702878,False
2016-01-02 07:57:00,994.885300479,False
2016-01-02 07:58:00,900.424980229,False
2016-01-02 07:59:00,809.357537252,False
2016-01-02 08:00:00,721.963971617,False
2016-01-02 08:01:00,638.513947184,False
2016-01-02 08:02:00,559.264959517,False
2016-01-02 08:03:00,484.461541354,False
2016-01-02 08:04:00,414.334508067,False
2016-01-02 08:05:00,349.100245453,False
2016-01-02 08:06:00,288.960042049,False
2016-01-02 08:07:00,234.099468031,False
2016-01-02 08:08:00,184.687802612,False
2016-01-02 08:09:00,140.877511712,False
2016-01-02 08:10:00,102.803777504,False
2016-01-02 08:11:00,70.5840812917,False
2016-01-02 08:12:00,44.3178410078,False
2016-01-02 08:13:00,24.0861044464,False
2016-01-02 08:14:00,9.9512991798,False
2016-01-02 08:15:00,1.95703993073,False
2016-01-02 08:16:00,0.127993993388,False
2016-01-02 08:17:00,4.46980511947,False
2016-01-02 08:18:00,14.9690761037,False
2016-01-02 08:19:00,31.5934101224,False
2016-01-02 08:20:00,54.2915106984,False
2016-01-02 08:21:00,82.9933399823,False
2016-01-02 08:22:00,117.610334863,False
2016-01-02 08:23:00,158.035680242,False
2016-01-02 08:24:00,204.144638621,False
2016-01-02 08:25:00,255.794935001,False
2016-01-02 08:26:00,312.827195882,False
2016-01-02 08:27:00,375.065441039,False
2016-01-02 08:28:00,442.317626523,False
2016-01-02 08:29:00,514.376237242,False
2016-01-02 08:30:00,591.018927274,False
2016-01-02 08:31:00,672.009205941,False
2016-01-02 08:32:00,757.097167532,False
2016-01-02 08:33:00,846.020262423,False
2016-01-02 08:34:00,938.504107198,False
2016-01-02 08:35:00,1034.2633313,False
2016-01-02 08:36:00,1133.00245758,False
2016-01-02 08:37:00,1234.41681402,False
2016-01-02 08:38:00,1338.19347385,False
2016-01-02 08:39:00,1444.0122211,False
2016-01-02 08:40:00,1551.5465387,False
2016-01-02 08:41:00,1660.46461596,False
2016-01-02 08:42:00,1770.43037243,False
2016-01-02 08:43:00,1881.10449492,False
2016-01-02 08:44:00,1992.14548446,False
2016-01-02 08:45:00,2103.2107101,False
2016-01-02 08:46:00,2213.9574661,False
2016-01-02 08:47:00,2324.04402937,False
2016-01-02 08:48:00,2433.13071396,False
2016-01-02 08:49:00,2540.88091915,False
2016-01-02 08:50:00,2646.96216812,False
2016-01-02 08:51:00,2751.04713379,False
2016-01-02 08:52:00,2852.81464891,False
2016-01-02 08:53:00,2951.95069696,False
2016-01-02 08:54:00,3048.14938119,False
2016-01-02 08:55:00,3141.11386844,False
2016-01-02 08:56:00,3230.55730507,False
2016-01-02 08:57:00,3316.20370207,False
2016-01-02 08:58:00,3397.78878671,False
2016-01-02 08:59:00,3475.06081792,False
2016-01-02 09:00:00,3547.78136312,False
2016-01-02 09:01:00,3615.72603389,False
2016-01-02 09:02:00,3678.6851784,False
2016-01-02 09:03:00,3736.46452828,False
2016-01-02 09:04:00,3788.88579806,False
2016-01-02 09:05:00,3835.7872353,False
2016-01-02 09:06:00,3877.02411971,False
2016-01-02 09:07:00,3912.46920969,False
2016-01-02 09:08:00,3942.01313495,False
2016-01-02 09:09:00,3965.56473399,False
2016-01-02 09:10:00,3983.05133537,False
2016-01-02 09:11:00,3994.41898198,False
2016-01-02 09:12:00,3999.63259753,False
2016-01-02 09:13:00,3998.67609473,False
2016-01-02 09:14:00,3991.55242501,False
2016-01-02 09:15:00,3978.28356934,False
2016-01-02 09:16:00,3958.91047045,False
2016-01-02 09:17:00,3933.49290647,False
2016-01-02 09:18:00,3902.10930651,False
2016-01-02 09:19:00,3864.85650861,False
2016-01-02 09:20:00,3821.84946098,False
2016-01-02 09:21:00,3773.22086727,False
2016-01-02 09:22:00,3719.12077715,False
2016-01-02 09:23:00,3659.71612326,False
2016-01-02 09:24:00,3595.19020614,False
2016-01-02 09:25:00,3525.74212865,False
2016-01-02 09:26:00,3451.58618157,False
2016-01-02 09:27:00,3372.95118242,False
2016-01-02 09:28:00,3290.0797694,False
2016-01-02 09:29:00,3203.2276527,False
2016-01-02 09:30:00,3112.66282547,False
2016-01-02 09:31:00,3018.66473689,False
2016-01-02 09:32:00,2921.52342992,False
2016-01-02 09:33:00,2821.53864628,False
2016-01-02 09:34:00,2719.01890164,False
2016-01-02 09:35:00,2614.28053357,False
2016-01-02 09:36:00,2507.64672552,False
2016-01-02 09:37:00,2399.44650954,False
2016-01-02 09:38:00,2290.01375101,False
2016-01-02 09:39:00,2179.68611852,False
2016-01-02 09:40:00,2068.80404187,False
2016-01-02 09:41:00,1957.70966167,False
2016-01-02 09:42:00,1846.74577365,False
2016-01-02 09:43:00,1736.25477084,False
2016-01-02 09:44:00,1626.57758718,False
2016-01-02 09:45:00,1518.05264542,False
2016-01-02 09:46:00,1411.01481296,False
2016-01-02 09:47:00,1305.7943685,False
2016-01-02 09:48:00,1202.71598298,False
2016-01-02 09:49:00,1102.09771777,False
2016-01-02 09:50:00,1004.25004318,False
2016-01-02 09:51:00,909.47488055,False
2016-01-02 09:52:00,818.064670586,False
2016-01-02 09:53:00,730.301471007,False
2016-01-02 09:54:00,646.456086225,False
2016-01-02 09:55:00,566.787231739,False
2016-01-02 09:56:00,491.540735838,False
2016-01-02 09:57:00,420.948781066,False
2016-01-02 09:58:00,355.229187794,False
2016-01-02 09:59:00,294.584742109,False
2016-01-02 10:00:00,239.202570089,False
2016-01-02 10:01:00,189.253560403,False
2016-01-02 10:02:00,144.891837016,False
2016-01-02 10:03:00,106.254283613,False
2016-01-02 10:04:00,73.4601212355,False
2016-01-02 10:05:00,46.6105404026,False
2016-01-02 10:06:00,25.7883888792,False
2016-01-02 10:07:00,11.0579160375,False
2016-01-02 10:08:00,2.46457460757,False
2016-01-02 10:09:00,0.0348804271846,False
2016-01-02 10:10:00,3.77633062387,False
2016-01-02 10:11:00,13.6773804816,False
2016-01-02 10:12:00,29.7074790635,False
2016-01-02 10:13:00,51.8171634806,False
2016-01-02 10:14:00,79.9382115156,False
2016-01-02 10:15:00,113.983852132,False
2016-01-02 10:16:00,153.849033215,False
2016-01-02 10:17:00,199.410745725,False
2016-01-02 10:18:00,250.528403259,False
2016-01-02 10:19:00,307.044275842,False
2016-01-02 10:20:00,368.783976629,False
2016-01-02 10:21:00,435.556999993,False
2016-01-02 10:22:00,507.157309357,False
2016-01-02 10:23:00,583.363972946,False
2016-01-02 10:24:00,663.941845495,False
2016-01-02 10:25:00,748.642293827,False
2016-01-02 10:26:00,837.203964035,False
2016-01-02 10:27:00,929.353587928,False
2016-01-02 10:28:00,1024.80682623,False
2016-01-02 10:29:00,1123.26914594,False
2016-01-02 10:30:00,1224.43672918,False
2016-01-02 10:31:00,1327.99741061,False
2016-01-02 10:32:00,1433.63164071,False
2016-01-02 10:33:00,1541.01347174,False
2016-01-02 10:34:00,1649.81156354,False
2016-01-02 10:35:00,1759.69020588,False
2016-01-02 10:36:00,1870.31035437,False
2016-01-02 10:37:00,1981.33067661,False
2016-01-02 10:38:00,2092.40860539,False
2016-01-02 10:39:00,2203.20139578,False
2016-01-02 10:40:00,2313.36718266,False
2016-01-02 10:41:00,2422.56603561,False
2016-01-02 10:42:00,2530.46100781,False
2016-01-02 10:43:00,2636.71917574,False
2016-01-02 10:44:00,2741.01266642,False
2016-01-02 10:45:00,2843.01966915,False
2016-01-02 10:46:00,2942.42542847,False
2016-01-02 10:47:00,3038.92321538,False
2016-01-02 10:48:00,3132.2152738,False
2016-01-02 10:49:00,3222.01373933,False
2016-01-02 10:50:00,3308.04152749,False
2016-01-02 10:51:00,3390.0331887,False
2016-01-02 10:52:00,3467.73572737,False
2016-01-02 10:53:00,3540.9093825,False
2016-01-02 10:54:00,3609.32836758,False
2016-01-02 10:55:00,3672.7815672,False
2016-01-02 10:56:00,3731.07318852,False
2016-01-02 10:57:00,3784.0233654,False
2016-01-02 10:58:00,3831.46871339,False
2016-01-02 10:59:00,3873.2628339,False
2016-01-02 11:00:00,3909.2767659,False
2016-01-02 11:01:00,3939.39938386,False
2016-01-02 11:02:00,3963.53774065,False
2016-01-02 11:03:00,3981.61735434,False
2016-01-02 11:04:00,3993.58243799,False
2016-01-02 11:05:00,3999.39607183,False
2016-01-02 11:06:00,3999.04031716,False
2016-01-02 11:07:00,3992.51627171,False
2016-01-02 11:08:00,3979.84406624,False
2016-01-02 11:09:00,3961.06280244,False
2016-01-02 11:10:00,3936.23043227,False
2016-01-02 11:11:00,3905.42357912,False
2016-01-02 11:12:00,3868.73730143,False
2016-01-02 11:13:00,3826.28479934,False
2016-01-02 11:14:00,3778.19706538,False
2016-01-02 11:15:00,3724.62248031,False
2016-01-02 11:16:00,3665.72635528,False
2016-01-02 11:17:00,3601.69042169,False
2016-01-02 11:18:00,3532.71227049,False
2016-01-02 11:19:00,3459.00474246,False
2016-01-02 11:20:00,3380.79527145,False
2016-01-02 11:21:00,3298.32518265,False
2016-01-02 11:22:00,3211.8489479,False
2016-01-02 11:23:00,3121.63340053,False
2016-01-02 11:24:00,3027.95691198,False
2016-01-02 11:25:00,2931.10853284,False
2016-01-02 11:26:00,2831.38710101,False
2016-01-02 11:27:00,2729.10031952,False
2016-01-02 11:28:00,2624.56380712,False
2016-01-02 11:29:00,2518.10012441,False
2016-01-02 11:30:00,2410.03777847,False
2016-01-02 11:31:00,2300.71020931,False
2016-01-02 11:32:00,2190.4547609,False
2016-01-02 11:33:00,2079.61164033,False
2016-01-02 11:34:00,1968.52286802,False
2016-01-02 11:35:00,1857.53122236,False
2016-01-02 11:36:00,1746.97918206,False
2016-01-02 11:37:00,1637.20786938,False
2016-01-02 11:38:00,1528.55599754,False
2016-01-02 11:39:00,1421.35882556,False
2016-01-02 11:40:00,1315.94712384,False
2016-01-02 11:41:00,1212.64615346,False
2016-01-02 11:42:00,1111.77466258,False
2016-01-02 11:43:00,1013.64390291,False
2016-01-02 11:44:00,918.556669246,False
2016-01-02 11:45:00,826.806365249,False
2016-01-02 11:46:00,738.676098037,False
2016-01-02 11:47:00,654.437804655,False
2016-01-02 11:48:00,574.35141297,False
2016-01-02 11:49:00,498.664039636,False
2016-01-02 11:50:00,427.60922758,False
2016-01-02 11:51:00,361.406225377,False
2016-01-02 11:52:00,300.259310733,False
2016-01-02 11:53:00,244.357160158,False
2016-01-02 11:54:00,193.87226678,False
2016-01-02 11:55:00,148.960408099,False
2016-01-02 11:56:00,109.760165315,False
2016-01-02 11:57:00,76.3924957157,False
2016-01-02 11:58:00,48.9603594504,False
2016-01-02 11:59:00,27.5484018318,False
2016-01-02 12:00:00,12.2226921532,False
2016-01-02 12:01:00,3.03051982299,False
2016-01-02 12:02:00,0.000248446985552,False
2016-01-02 12:03:00,3.14122830939,False
2016-01-02 12:04:00,12.4437675211,False
2016-01-02 12:05:00,27.8791619251,False
2016-01-02 12:06:00,49.3997836672,False
2016-01-02 12:07:00,76.9392281574,False
2016-01-02 12:08:00,110.41251897,False
2016-01-02 12:09:00,149.716370047,False
2016-01-02 12:10:00,194.729504405,False
2016-01-02 12:11:00,245.313028346,False
2016-01-02 12:12:00,301.310860033,False
2016-01-02 12:13:00,362.550211101,False
2016-01-02 12:14:00,428.842119815,False
2016-01-02 12:15:00,499.982034138,False
2016-01-02 12:16:00,575.750442901,False
2016-01-02 12:17:00,655.913553131,False
2016-01-02 12:18:00,740.224011451,False
2016-01-02 12:19:00,828.421667319,False
2016-01-02 12:20:00,920.234375754,False
2016-01-02 12:21:00,1015.37883708,False
2016-01-02 12:22:00,1113.56147106,False
2016-01-02 12:23:00,1214.47932282,False
2016-01-02 12:24:00,1317.82099761,False
2016-01-02 12:25:00,1423.26762166,False
2016-01-02 12:26:00,1530.49382614,False
2016-01-02 12:27:00,1639.16875108,False
2016-01-02 12:28:00,1748.9570663,False
2016-01-02 12:29:00,1859.52000612,False
2016-01-02 12:30:00,1970.51641467,False
2016-01-02 12:31:00,2081.60379853,False
2016-01-02 12:32:00,2192.43938359,False
2016-01-02 12:33:00,2302.68117269,False
2016-01-02 12:34:00,2411.98900088,False
2016-01-02 12:35:00,2520.02558511,False
2016-01-02 12:36:00,2626.45756487,False
2016-01-02 12:37:00,2730.95653087,False
2016-01-02 12:38:00,2833.2000384,False
2016-01-02 12:39:00,2932.87260222,False
2016-01-02 12:40:00,3029.66667009,False
2016-01-02 12:41:00,3123.2835717,False
2016-01-02 12:42:00,3213.43444032,False
2016-01-02 12:43:00,3299.84110407,False
2016-01-02 12:44:00,3382.23694432,False
2016-01-02 12:45:00,3460.36771831,False
2016-01-02 12:46:00,3533.99234369,False
2016-01-02 12:47:00,3602.88364241,False
2016-01-02 12:48:00,3666.82904168,False
2016-01-02 12:49:00,3725.63122993,False
2016-01-02 12:50:00,3779.10876557,False
2016-01-02 12:51:00,3827.09663695,False
2016-01-02 12:52:00,3869.44677144,False
2016-01-02 12:53:00,3906.02849236,False
2016-01-02 12:54:00,3936.7289222,False
2016-01-02 12:55:00,3961.45333092,False
2016-01-02 12:56:00,3980.12542824,False
2016-01-02 12:57:00,3992.68759905,False
2016-01-02 12:58:00,3999.10108119,False
2016-01-02 12:59:00,3999.34608505,False
2016-01-02 13:00:00,3993.42185464,False
2016-01-02 13:01:00,3981.34666992,False
2016-01-02 13:02:00,3963.1577904,False
2016-01-02 13:03:00,3938.91134016,False
2016-01-02 13:04:00,3908.68213466,False
2016-01-02 13:05:00,3872.56344995,False
2016-01-02 13:06:00,3830.66673475,False
2016-01-02 13:07:00,3783.12126668,False
2016-01-02 13:08:00,3730.07375327,False
2016-01-02 13:09:00,3671.68787929,False
2016-01-02 13:10:00,3608.14380173,False
2016-01-02 13:11:00,3539.63759383,False
2016-01-02 13:12:00,3466.38064015,False
2016-01-02 13:13:00,3388.59898423,False
2016-01-02 13:14:00,3306.53263117,False
2016-01-02 13:15:00,3220.43480706,False
2016-01-02 13:16:00,3130.57117757,False
2016-01-02 13:17:00,3037.21902826,False
2016-01-02 13:18:00,2940.66640894,False
2016-01-02 13:19:00,2841.2112449,False
2016-01-02 13:20:00,2739.16041756,False
2016-01-02 13:21:00,2634.82881762,False
2016-01-02 13:22:00,2528.53837337,False
2016-01-02 13:23:00,2420.61705737,False
2016-01-02 13:24:00,2311.39787444,False
2016-01-02 13:25:00,2201.21783414,False
2016-01-02 13:26:00,2090.41691085,False
2016-01-02 13:27:00,1979.33699479,False
2016-01-02 13:28:00,1868.32083704,False
2016-01-02 13:29:00,1757.71099194,False
2016-01-02 13:30:00,1647.8487601,False
2016-01-02 13:31:00,1539.07313529,False
2016-01-02 13:32:00,1431.71975839,False
2016-01-02 13:33:00,1326.11988178,False
2016-01-02 13:34:00,1222.59934719,False
2016-01-02 13:35:00,1121.47758027,False
2016-01-02 13:36:00,1023.06660497,False
2016-01-02 13:37:00,927.670080755,False
2016-01-02 13:38:00,835.582365623,False
2016-01-02 13:39:00,747.087607821,False
2016-01-02 13:40:00,662.458869076,False
2016-01-02 13:41:00,581.957282023,False
2016-01-02 13:42:00,505.831244454,False
2016-01-02 13:43:00,434.315652849,False
2016-01-02 13:44:00,367.631177577,False
2016-01-02 13:45:00,305.98358199,False
2016-01-02 13:46:00,249.563087511,False
2016-01-02 13:47:00,198.543786684,False
2016-01-02 13:48:00,153.083105992,False
2016-01-02 13:49:00,113.321320092,False
2016-01-02 13:50:00,79.3811189857,False
2016-01-02 13:51:00,51.3672294394,False
2016-01-02 13:52:00,29.3660918392,False
2016-01-02 13:53:00,13.4455934675,False
2016-01-02 13:54:00,3.65485902802,False
2016-01-02 13:55:00,0.0240990654752,False
2016-01-02 13:56:00,2.56451674725,False
2016-01-02 13:57:00,11.2682732945,False
2016-01-02 13:58:00,26.1085121697,False
2016-01-02 13:59:00,47.0394419458,False
2016-01-02 14:00:00,73.9964776018,False
2016-01-02 14:01:00,106.896439807,False
2016-01-02 14:02:00,145.637811584,False
2016-01-02 14:03:00,190.101051547,False
2016-01-02 14:04:00,240.148962767,False
2016-01-02 14:05:00,295.627116109,False
2016-01-02 14:06:00,356.364326738,False
2016-01-02 14:07:00,422.17318234,False
2016-01-02 14:08:00,492.850621398,False
2016-01-02 14:09:00,568.178559768,False
2016-01-02 14:10:00,647.924563606,False
2016-01-02 14:11:00,731.842566567,False
2016-01-02 14:12:00,819.67362908,False
2016-01-02 14:13:00,911.146737334,False
2016-01-02 14:14:00,1005.97963953,False
2016-01-02 14:15:00,1103.87971679,False
2016-01-02 14:16:00,1204.54488611,False
2016-01-02 14:17:00,1307.6645324,False
2016-01-02 14:18:00,1412.92046702,False
2016-01-02 14:19:00,1519.98790951,False
2016-01-02 14:20:00,1628.53648979,False
2016-01-02 14:21:00,1738.23126753,False
2016-01-02 14:22:00,1848.73376569,False
2016-01-02 14:23:00,1959.70301486,False
2016-01-02 14:24:00,2070.79660547,False
2016-01-02 14:25:00,2181.67174422,False
2016-01-02 14:26:00,2291.98631192,False
2016-01-02 14:27:00,2401.39991906,False
2016-01-02 14:28:00,2509.57495618,False
2016-01-02 14:29:00,2616.17763556,False
2016-01-02 14:30:00,2720.8790212,False
2016-01-02 14:31:00,2823.35604379,False
2016-01-02 14:32:00,2923.29249757,False
2016-01-02 14:33:00,3020.380016,False
2016-01-02 14:34:00,3114.31902333,False
2016-01-02 14:35:00,3204.8196589,False
2016-01-02 14:36:00,3291.60267161,False
2016-01-02 14:37:00,3374.40028152,False
2016-01-02 14:38:00,3452.95700619,False
2016-01-02 14:39:00,3527.03044894,False
2016-01-02 14:40:00,3596.39204683,False
2016-01-02 14:41:00,3660.82777591,False
2016-01-02 14:42:00,3720.13881162,False
2016-01-02 14:43:00,3774.14214229,False
2016-01-02 14:44:00,3822.67113383,False
2016-01-02 14:45:00,3865.57604392,False
2016-01-02 14:46:00,3902.72448407,False
2016-01-02 14:47:00,3934.00182806,False
2016-01-02 14:48:00,3959.31156573,False
2016-01-02 14:49:00,3978.57560069,False
2016-01-02 14:50:00,3991.73449132,False
2016-01-02 14:51:00,3998.74763422,False
2016-01-02 14:52:00,3999.59338945,False
2016-01-02 14:53:00,3994.26914732,False
2016-01-02 14:54:00,3982.79133645,False
2016-01-02 14:55:00,3965.19537307,False
2016-01-02 14:56:00,3941.53555176,False
2016-01-02 14:57:00,3911.88487785,False
2016-01-02 14:58:00,3876.33484226,False
2016-01-02 14:59:00,3834.99513909,False
2016-01-02 15:00:00,3787.9933272,False
2016-01-02 15:01:00,3735.47443661,False
2016-01-02 15:02:00,3677.60052097,False
2016-01-02 15:03:00,3614.55015754,False
2016-01-02 15:04:00,3546.51789617,False
2016-01-02 15:05:00,3473.71365896,False
2016-01-02 15:06:00,3396.36209256,False
2016-01-02 15:07:00,3314.70187498,False
2016-01-02 15:08:00,3228.98497911,False
2016-01-02 15:09:00,3139.47589523,False
2016-01-02 15:10:00,3046.4508149,False
2016-01-02 15:11:00,2950.19677873,False
2016-01-02 15:12:00,2851.01079067,False
2016-01-02 15:13:00,2749.19890158,False
2016-01-02 15:14:00,2645.07526488,False
2016-01-02 15:15:00,2538.96116718,False
2016-01-02 15:16:00,2431.18403687,False
2016-01-02 15:17:00,2322.0764339,False
2016-01-02 15:18:00,2211.9750235,False
2016-01-02 15:19:00,2101.21953746,False
2016-01-02 15:20:00,1990.15172578,False
2016-01-02 15:21:00,1879.1143022,False
2016-01-02 15:22:00,1768.44988667,False
2016-01-02 15:23:00,1658.49994818,False
2016-01-02 15:24:00,1549.60375114,False
2016-01-02 15:25:00,1442.09730847,False
2016-01-02 15:26:00,1336.31234486,False
2016-01-02 15:27:00,1232.57527313,False
2016-01-02 15:28:00,1131.20618709,False
2016-01-02 15:29:00,1032.51787384,False
2016-01-02 15:30:00,936.814848587,False
2016-01-02 15:31:00,844.392415085,False
2016-01-02 15:32:00,755.535754396,False
2016-01-02 15:33:00,670.519044942,False
2016-01-02 15:34:00,589.604616493,False
2016-01-02 15:35:00,513.042140713,False
2016-01-02 15:36:00,441.067860768,False
2016-01-02 15:37:00,373.903862369,False
2016-01-02 15:38:00,311.757388494,False
2016-01-02 15:39:00,254.82019992,False
2016-01-02 15:40:00,203.267983516,False
2016-01-02 15:41:00,157.259810141,False
2016-01-02 15:42:00,116.937643812,False
2016-01-02 15:43:00,82.4259036544,False
2016-01-02 15:44:00,53.8310799897,False
2016-01-02 15:45:00,31.2414057498,False
2016-01-02 15:46:00,14.7265842211,False
2016-01-02 15:47:00,4.33757396615,False
2016-01-02 15:48:00,0.10643158523,False
2016-01-02 15:49:00,2.04621280126,False
2016-01-02 15:50:00,10.1509321749,False
2016-01-02 15:51:00,24.3955815733,False
2016-01-02 15:52:00,44.7362073358,False
2016-01-02 15:53:00,71.1100458988,False
2016-01-02 15:54:00,103.43571746,False
2016-01-02 15:55:00,141.613477087,False
2016-01-02 15:56:00,185.525522492,False
2016-01-02 15:57:00,235.036357525,False
2016-01-02 15:58:00,289.993210267,False
2016-01-02 15:59:00,350.226504425,False
2016-01-02 16:00:00,415.550382578,False
2016-01-02 16:01:00,485.76327967,False
2016-01-02 16:02:00,560.648544961,False
2016-01-02 16:03:00,639.975110528,False
2016-01-02 16:04:00,723.498204258,False
2016-01-02 16:05:00,810.960105121,False
2016-01-02 16:06:00,902.090938402,False
2016-01-02 16:07:00,996.609508432,False
2016-01-02 16:08:00,1094.22416625,False
2016-01-02 16:09:00,1194.63370954,False
2016-01-02 16:10:00,1297.52831199,False
2016-01-02 16:11:00,1402.59047935,False
2016-01-02 16:12:00,1509.49602906,False
2016-01-02 16:13:00,1617.91509058,False
2016-01-02 16:14:00,1727.51312323,False
2016-01-02 16:15:00,1837.95194848,False
2016-01-02 16:16:00,1948.8907934,False
2016-01-02 16:17:00,2059.98734222,False
2016-01-02 16:18:00,2170.89879254,False
2016-01-02 16:19:00,2281.2829131,False
2016-01-02 16:20:00,2390.79909979,False
2016-01-02 16:21:00,2499.10942661,False
2016-01-02 16:22:00,2605.87968841,False
2016-01-02 16:23:00,2710.78043209,False
2016-01-02 16:24:00,2813.48797319,False
2016-01-02 16:25:00,2913.68539464,False
2016-01-02 16:26:00,3011.06352468,False
2016-01-02 16:27:00,3105.32189082,False
2016-01-02 16:28:00,3196.16964699,False
2016-01-02 16:29:00,3283.326471,False
2016-01-02 16:30:00,3366.52342947,False
2016-01-02 16:31:00,3445.50380772,False
2016-01-02 16:32:00,3520.02390184,False
2016-01-02 16:33:00,3589.85377067,False
2016-01-02 16:34:00,3654.77794538,False
2016-01-02 16:35:00,3714.59609422,False
2016-01-02 16:36:00,3769.12364078,False
2016-01-02 16:37:00,3818.19233342,False
2016-01-02 16:38:00,3861.65076453,False
2016-01-02 16:39:00,3899.36483763,False
2016-01-02 16:40:00,3931.2181812,False
2016-01-02 16:41:00,3957.11250773,False
2016-01-02 16:42:00,3976.96791701,False
2016-01-02 16:43:00,3990.72314269,False
2016-01-02 16:44:00,3998.33574127,False
2016-01-02 16:45:00,3999.78222313,False
2016-01-02 16:46:00,3995.05812496,False
2016-01-02 16:47:00,3984.17802357,False
2016-01-02 16:48:00,3967.17549087,False
2016-01-02 16:49:00,3944.10299032,False
2016-01-02 16:50:00,3915.03171504,False
2016-01-02 16:51:00,3880.0513681,False
2016-01-02 16:52:00,3839.26988578,False
2016-01-02 16:53:00,3792.81310446,False
2016-01-02 16:54:00,3740.82437242,False
2016-01-02 16:55:00,3683.46410743,False
2016-01-02 16:56:00,3620.90930181,False
2016-01-02 16:57:00,3553.3529763,False
2016-01-02 16:58:00,3481.00358446,False
2016-01-02 16:59:00,3404.08436945,False
2016-01-02 17:00:00,3322.83267519,False
2016-01-02 17:01:00,3237.49921404,False
2016-01-02 17:02:00,3148.34729314,False
2016-01-02 17:03:00,3055.65200197,False
2016-01-02 17:04:00,2959.69936353,False
2016-01-02 17:05:00,2860.78545178,False
2016-01-02 17:06:00,2759.21547806,False
2016-01-02 17:07:00,2655.30284931,False
2016-01-02 17:08:00,2549.36820106,False
2016-01-02 17:09:00,2441.738408,False
2016-01-02 17:10:00,2332.74557542,False
2016-01-02 17:11:00,2222.72601444,False
2016-01-02 17:12:00,2112.01920428,False
2016-01-02 17:13:00,2000.96674475,False
2016-01-02 17:14:00,1889.91130221,False
2016-01-02 17:15:00,1779.19555222,False
2016-01-02 17:16:00,1669.16112217,False
2016-01-02 17:17:00,1560.14753716,False
2016-01-02 17:18:00,1452.49117236,False
2016-01-02 17:19:00,1346.52421502,False
2016-01-02 17:20:00,1242.57363957,False
2016-01-02 17:21:00,1140.96019858,False
2016-01-02 17:22:00,1041.99743314,False
2016-01-02 17:23:00,945.990705339,False
2016-01-02 17:24:00,853.236256019,False
2016-01-02 17:25:00,764.020290727,False
2016-01-02 17:26:00,678.618096564,False
2016-01-02 17:27:00,597.293192761,False
2016-01-02 17:28:00,520.296517557,False
2016-01-02 17:29:00,447.865653895,False
2016-01-02 17:30:00,380.22409633,False
2016-01-02 17:31:00,317.580561412,False
2016-01-02 17:32:00,260.12834366,False
2016-01-02 17:33:00,208.044719132,False
2016-01-02 17:34:00,161.490398415,False
2016-01-02 17:35:00,120.60903073,False
2016-01-02 17:36:00,85.5267606881,False
2016-01-02 17:37:00,56.351839055,False
2016-01-02 17:38:00,33.174288727,False
2016-01-02 17:39:00,16.0656269561,False
2016-01-02 17:40:00,5.07864467393,False
2016-01-02 17:41:00,0.24724359874,False
2016-01-02 17:42:00,1.58633162729,False
2016-01-02 17:43:00,9.09177683475,False
2016-01-02 17:44:00,22.7404202242,False
2016-01-02 17:45:00,42.4901471868,False
2016-01-02 17:46:00,68.2800174513,False
2016-01-02 17:47:00,100.030453124,False
2016-01-02 17:48:00,137.643484234,False
2016-01-02 17:49:00,181.003051035,False
2016-01-02 17:50:00,229.97536212,False
2016-01-02 17:51:00,284.409307253,False
2016-01-02 17:52:00,344.136923637,False
2016-01-02 17:53:00,408.973914187,False
