,value,flag,a_score,likelihood,log_lhood,pred
2016-01-02 09:51:00,-94.77516263,False,0.0,0.10397,0.0,-1.0
2016-01-02 09:52:00,-91.410209964,False,0.0,0.10397,0.0,-1.0
2016-01-02 09:53:00,-87.763199579,False,0.0250000003725,0.12615,0.01,-1.0
2016-01-02 09:54:00,-83.845384782,False,0.0500000007451,0.17988,0.01,-1.0
2016-01-02 09:55:00,-79.668854486,False,0.0750000029802,0.28353,0.01,-1.0
2016-01-02 09:56:00,-75.246495901,False,0.0250000003725,0.32351,0.02,-1.0
2016-01-02 09:57:00,-70.591954772,False,0.0,0.32351,0.02,-1.0
2016-01-02 09:58:00,-65.719593272,False,0.0,0.32351,0.02,-1.0
2016-01-02 09:59:00,-60.644445685,False,0.0,0.32351,0.02,-1.0
2016-01-02 10:00:00,-55.38217202,False,0.0,0.28353,0.01,-1.0
2016-01-02 10:01:00,-49.949009686,False,0.0,0.28353,0.01,-1.0
2016-01-02 10:02:00,-44.361723387,False,0.0,0.28353,0.01,-1.0
2016-01-02 10:03:00,-38.637553403,False,0.0,0.24608,0.01,-1.0
2016-01-02 10:04:00,-32.7941623775,False,0.0,0.17988,0.01,-1.0
2016-01-02 10:05:00,-26.8495808329,False,0.0250000003725,0.12615,0.01,-1.0
2016-01-02 10:06:00,-20.8221515234,False,0.0,0.10397,0.0,-1.0
2016-01-02 10:07:00,-14.7304728417,False,0.0250000003725,0.12615,0.01,-1.0
2016-01-02 10:08:00,-8.59334142993,False,0.0,0.12615,0.01,-1.0
2016-01-02 10:09:00,-2.42969418039,False,0.0,0.12615,0.01,-1.0
2016-01-02 10:10:00,3.74145019669,False,0.0,0.12615,0.01,-1.0
2016-01-02 10:11:00,9.90104985773,False,0.0,0.12615,0.01,-1.0
2016-01-02 10:12:00,16.0300985819,False,0.0250000003725,0.15143,0.01,-1.0
2016-01-02 10:13:00,22.1096844171,False,0.0,0.15143,0.01,-1.0
2016-01-02 10:14:00,28.121048035,False,0.0500000007451,0.21146,0.01,-1.0
2016-01-02 10:15:00,34.0456406164,False,0.0250000003725,0.21146,0.01,-1.0
2016-01-02 10:16:00,39.865181083,False,0.0500000007451,0.28353,0.01,-1.0
2016-01-02 10:17:00,45.56171251,False,0.0250000003725,0.28353,0.01,-1.0
2016-01-02 10:18:00,51.117657534,False,0.0250000003725,0.32351,0.02,-1.0
2016-01-02 10:19:00,56.515872583,False,0.0250000003725,0.36564,0.02,-1.0
2016-01-02 10:20:00,61.739700787,False,0.0,0.36564,0.02,-1.0
2016-01-02 10:21:00,66.773023364,False,0.0,0.36564,0.02,-1.0
2016-01-02 10:22:00,71.600309364,False,0.0250000003725,0.36564,0.02,-1.0
2016-01-02 10:23:00,76.206663589,False,0.0250000003725,0.40945,0.02,-1.0
2016-01-02 10:24:00,80.577872549,False,0.0,0.32351,0.02,-1.0
2016-01-02 10:25:00,84.700448332,False,0.0,0.28353,0.01,-1.0
2016-01-02 10:26:00,88.561670208,False,0.0,0.21146,0.01,-1.0
2016-01-02 10:27:00,92.149623893,False,0.0250000003725,0.21146,0.01,-1.0
2016-01-02 10:28:00,95.453238302,False,0.0,0.17988,0.01,-1.0
2016-01-02 10:29:00,98.46231971,False,0.0,0.15143,0.01,-1.0
2016-01-02 10:30:00,101.16758324,False,0.0,0.15143,0.01,-1.0
2016-01-02 10:31:00,103.56068143,False,0.0,0.15143,0.01,-1.0
2016-01-02 10:32:00,105.6342301,False,0.0,0.12615,0.01,-1.0
2016-01-02 10:33:00,107.38183103,False,0.0250000003725,0.12615,0.01,-1.0
2016-01-02 10:34:00,108.7980918,False,0.0,0.12615,0.01,-1.0
2016-01-02 10:35:00,109.87864234,False,0.0,0.12615,0.01,-1.0
2016-01-02 10:36:00,110.62014849,False,0.0,0.12615,0.01,-1.0
2016-01-02 10:37:00,111.02032224,False,0.0,0.10397,0.0,-1.0
2016-01-02 10:38:00,111.07792878,False,0.0,0.10397,0.0,-1.0
2016-01-02 10:39:00,110.79279039,False,0.0,0.10397,0.0,-1.0
2016-01-02 10:40:00,110.16578688,False,0.0,0.10397,0.0,-1.0
2016-01-02 10:41:00,109.19885295,False,0.0,0.10397,0.0,-1.0
2016-01-02 10:42:00,107.8949722,False,0.0,0.10397,0.0,-1.0
2016-01-02 10:43:00,106.25816793,False,0.0,0.08476,0.0,-1.0
2016-01-02 10:44:00,104.29349068,False,0.0,0.08476,0.0,-1.0
2016-01-02 10:45:00,102.00700273,False,0.0,0.08476,0.0,-1.0
2016-01-02 10:46:00,99.40575932,False,0.0,0.08476,0.0,-1.0
2016-01-02 10:47:00,96.49778691,False,0.0,0.08476,0.0,-1.0
2016-01-02 10:48:00,93.29205842,False,0.0,0.08476,0.0,-1.0
2016-01-02 10:49:00,89.79846553,False,0.0,0.08476,0.0,-1.0
2016-01-02 10:50:00,86.02778816,False,0.0250000003725,0.10397,0.0,-1.0
2016-01-02 10:51:00,81.99166121,False,0.0750000029802,0.17988,0.01,-1.0
2016-01-02 10:52:00,77.70253867,False,0.0750000029802,0.28353,0.01,-1.0
2016-01-02 10:53:00,73.17365513,False,0.0250000003725,0.32351,0.02,-1.0
2016-01-02 10:54:00,68.41898508,False,0.0,0.32351,0.02,-1.0
2016-01-02 10:55:00,63.45319962,False,0.0,0.32351,0.02,-1.0
2016-01-02 10:56:00,58.29162132,False,0.0500000007451,0.40945,0.02,-1.0
2016-01-02 10:57:00,52.95017688,False,0.0250000003725,0.45443,0.03,-1.0
2016-01-02 10:58:00,47.44534799,False,0.0250000003725,0.5,0.03,-1.0
2016-01-02 10:59:00,41.79412051,False,0.0250000003725,0.54557,0.03,-1.0
2016-01-02 11:00:00,36.013932,False,0.0250000003725,0.54557,0.03,-1.0
2016-01-02 11:01:00,30.12261796,False,0.0250000003725,0.45443,0.03,-1.0
2016-01-02 11:02:00,24.13835679,False,0.0,0.32351,0.02,-1.0
2016-01-02 11:03:00,18.07961369,False,0.0,0.28353,0.01,-1.0
2016-01-02 11:04:00,11.96508365,False,0.0,0.28353,0.01,-1.0
2016-01-02 11:05:00,5.81363384,False,0.0,0.28353,0.01,-1.0
2016-01-02 11:06:00,-0.35575467,False,0.0500000007451,0.28353,0.01,-1.0
2016-01-02 11:07:00,-6.52404545,False,0.0250000003725,0.28353,0.01,-1.0
2016-01-02 11:08:00,-12.67220547,False,0.0500000007451,0.32351,0.02,-1.0
2016-01-02 11:09:00,-18.7812638,False,0.0500000007451,0.36564,0.02,-1.0
2016-01-02 11:10:00,-24.83237017,False,0.0,0.32351,0.02,-1.0
2016-01-02 11:11:00,-30.80685315,False,0.0,0.28353,0.01,-1.0
2016-01-02 11:12:00,-36.68627769,False,0.0,0.28353,0.01,-1.0
2016-01-02 11:13:00,-42.45250209,False,0.0250000003725,0.32351,0.02,-1.0
2016-01-02 11:14:00,-48.08773396,False,0.0750000029802,0.45443,0.03,-1.0
2016-01-02 11:15:00,-53.57458507,False,0.0750000029802,0.59055,0.04,-1.0
2016-01-02 11:16:00,-58.89612503,False,0.0500000007451,0.59055,0.04,-1.0
2016-01-02 11:17:00,-64.03593359,False,0.0,0.54557,0.03,-1.0
2016-01-02 11:18:00,-68.9781512,False,0.0250000003725,0.5,0.03,-1.0
2016-01-02 11:19:00,-73.70752803,False,0.0250000003725,0.45443,0.03,-1.0
2016-01-02 11:20:00,-78.20947101,False,0.10000000149,0.63436,0.04,-1.0
2016-01-02 11:21:00,-82.4700888,False,0.0,0.63436,0.04,-1.0
2016-01-02 11:22:00,-86.47623475,False,0.0,0.63744,0.04,-1.0
2016-01-02 11:23:00,-90.21554737,False,0.0,0.59267,0.04,-1.0
2016-01-02 11:24:00,-93.67648855,False,0.0,0.45335,0.03,-1.0
2016-01-02 11:25:00,-96.84837914,False,0.0,0.3196,0.02,-1.0
2016-01-02 11:26:00,-99.72143183,False,0.0,0.24096,0.01,-1.0
2016-01-02 11:27:00,-102.28678149,False,0.0,0.24096,0.01,-1.0
2016-01-02 11:28:00,-104.5365124,False,0.0,0.20598,0.01,-1.0
2016-01-02 11:29:00,-106.46368271,False,0.0,0.17422,0.01,-1.0
2016-01-02 11:30:00,-108.06234594,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:31:00,-109.32756916,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:32:00,-110.25544841,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:33:00,-110.84312057,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:34:00,-111.08877231,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:35:00,-110.99164566,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:36:00,-110.5520403,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:37:00,-109.77131268,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:38:00,-108.65187184,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:39:00,-107.19717198,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:40:00,-105.41170172,False,0.0,0.07979,0.0,-1.0
2016-01-02 11:41:00,-103.30097038,False,0.0250000003725,0.09866,0.0,-1.0
2016-01-02 11:42:00,-100.87149088,False,0.0250000003725,0.12059,0.01,-1.0
2016-01-02 11:43:00,-98.13075967,False,0.0,0.12059,0.01,-1.0
2016-01-02 11:44:00,-95.087233664,False,0.0,0.12059,0.01,-1.0
2016-01-02 11:45:00,-91.750303997,False,0.0,0.12059,0.01,-1.0
2016-01-02 11:46:00,-88.130267212,False,0.0500000007451,0.17422,0.01,-1.0
2016-01-02 11:47:00,-84.238293382,False,0.15000000596,0.40733,0.02,-1.0
2016-01-02 11:48:00,-80.086391685,False,0.20000000298,0.75904,0.06,-1.0
2016-01-02 11:49:00,-75.687373334,False,0.0750000029802,0.85425,0.08,-1.0
2016-01-02 11:50:00,-71.054812056,False,0.0,0.85425,0.08,-1.0
2016-01-02 11:51:00,-66.203002203,False,0.0,0.82578,0.08,-1.0
2016-01-02 11:52:00,-61.146914644,False,0.0,0.79402,0.07,-1.0
2016-01-02 11:53:00,-55.902150575,False,0.0,0.79402,0.07,-1.0
2016-01-02 11:54:00,-50.484893378,False,0.0,0.79402,0.07,-1.0
2016-01-02 11:55:00,-44.911858681,False,0.0,0.79402,0.07,-1.0
2016-01-02 11:56:00,-39.200242784,False,0.0,0.72107,0.06,-1.0
2016-01-02 11:57:00,-33.3676695993,False,0.0,0.45335,0.03,-1.0
2016-01-02 11:58:00,-27.4321362653,False,0.0250000003725,0.17422,0.01,-1.0
2016-01-02 11:59:00,-21.4119576186,False,0.0250000003725,0.12059,0.01,-1.0
2016-01-02 12:00:00,-15.3257096786,False,0.0250000003725,0.14575,0.01,-1.0
2016-01-02 12:01:00,-9.19217233021,False,0.0500000007451,0.20598,0.01,-1.0
2016-01-02 12:02:00,-3.030271376,False,0.0,0.20598,0.01,-1.0
2016-01-02 12:03:00,3.1409798624,False,0.0500000007451,0.27893,0.01,-1.0
2016-01-02 12:04:00,9.30253921171,False,0.0,0.27893,0.01,-1.0
2016-01-02 12:05:00,15.435394404,False,0.0,0.27893,0.01,-1.0
2016-01-02 12:06:00,21.5206217421,False,0.0,0.27893,0.01,-1.0
2016-01-02 12:07:00,27.5394444902,False,0.0250000003725,0.3196,0.02,-1.0
2016-01-02 12:08:00,33.4732908126,False,0.0250000003725,0.3196,0.02,-1.0
2016-01-02 12:09:00,39.303851077,False,0.0250000003725,0.3196,0.02,-1.0
2016-01-02 12:10:00,45.013134358,False,0.0250000003725,0.3196,0.02,-1.0
2016-01-02 12:11:00,50.583523941,False,0.0,0.24096,0.01,-1.0
2016-01-02 12:12:00,55.997831687,False,0.0250000003725,0.27893,0.01,-1.0
2016-01-02 12:13:00,61.239351068,False,0.0,0.20598,0.01,-1.0
2016-01-02 12:14:00,66.291908714,False,0.0,0.20598,0.01,-1.0
2016-01-02 12:15:00,71.139914323,False,0.0250000003725,0.24096,0.01,-1.0
2016-01-02 12:16:00,75.768408763,False,0.0,0.24096,0.01,-1.0
2016-01-02 12:17:00,80.16311023,False,0.0250000003725,0.24096,0.01,-1.0
2016-01-02 12:18:00,84.31045832,False,0.0,0.20598,0.01,-1.0
2016-01-02 12:19:00,88.197655868,False,0.0250000003725,0.20598,0.01,-1.0
2016-01-02 12:20:00,91.812708435,False,0.0,0.17422,0.01,-1.0
2016-01-02 12:21:00,95.144461326,False,0.0,0.17422,0.01,-1.0
2016-01-02 12:22:00,98.18263398,False,0.0,0.14575,0.01,-1.0
2016-01-02 12:23:00,100.91785176,False,0.0,0.14575,0.01,-1.0
2016-01-02 12:24:00,103.34167479,False,0.0,0.14575,0.01,-1.0
2016-01-02 12:25:00,105.44662405,False,0.0,0.12059,0.01,-1.0
2016-01-02 12:26:00,107.22620448,False,0.0,0.12059,0.01,-1.0
2016-01-02 12:27:00,108.67492494,False,0.0,0.09866,0.0,-1.0
2016-01-02 12:28:00,109.78831522,False,0.0,0.09866,0.0,-1.0
2016-01-02 12:29:00,110.56293982,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:30:00,110.99640855,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:31:00,111.08738386,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:32:00,110.83558506,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:33:00,110.2417891,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:34:00,109.30782819,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:35:00,108.03658423,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:36:00,106.43197976,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:37:00,104.498966,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:38:00,102.24350753,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:39:00,99.67256382,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:40:00,96.79406787,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:41:00,93.61690161,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:42:00,90.15086862,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:43:00,86.40666375,False,0.0,0.07979,0.0,-1.0
2016-01-02 12:44:00,82.39584025,False,0.0500000007451,0.12059,0.01,-1.0
2016-01-02 12:45:00,78.13077399,False,0.17499999702,0.36256,0.02,-1.0
2016-01-02 12:46:00,73.62462538,False,0.0500000007451,0.45335,0.03,-1.0
2016-01-02 12:47:00,68.89129872,False,0.0,0.45335,0.03,-1.0
2016-01-02 12:48:00,63.94539927,False,0.0,0.45335,0.03,-1.0
2016-01-02 12:49:00,58.80218825,False,0.0,0.45335,0.03,-1.0
2016-01-02 12:50:00,53.47753564,False,0.0250000003725,0.5,0.03,-1.0
2016-01-02 12:51:00,47.98787138,False,0.0250000003725,0.54665,0.03,-1.0
2016-01-02 12:52:00,42.35013449,False,0.0250000003725,0.59267,0.04,-1.0
2016-01-02 12:53:00,36.58172092,False,0.0250000003725,0.63744,0.04,-1.0
2016-01-02 12:54:00,30.70042984,False,0.0250000003725,0.59267,0.04,-1.0
2016-01-02 12:55:00,24.72440872,False,0.0,0.27893,0.01,-1.0
2016-01-02 12:56:00,18.67209732,False,0.0,0.20598,0.01,-1.0
2016-01-02 12:57:00,12.56217081,False,0.0250000003725,0.24096,0.01,-1.0
2016-01-02 12:58:00,6.41348214,False,0.0250000003725,0.27893,0.01,-1.0
2016-01-02 12:59:00,0.24500386,False,0.0250000003725,0.3196,0.02,-1.0
2016-01-02 13:00:00,-5.92423041,False,0.0250000003725,0.3196,0.02,-1.0
2016-01-02 13:01:00,-12.07518472,False,0.0500000007451,0.36256,0.02,-1.0
2016-01-02 13:02:00,-18.18887952,False,0.0250000003725,0.3605,0.02,-1.0
2016-01-02 13:03:00,-24.24645024,False,0.0,0.31698,0.02,-1.0
2016-01-02 13:04:00,-30.2292055,False,0.0250000003725,0.31698,0.02,-1.0
2016-01-02 13:05:00,-36.11868471,False,0.0250000003725,0.3605,0.02,-1.0
2016-01-02 13:06:00,-41.8967152,False,0.0,0.3605,0.02,-1.0
2016-01-02 13:07:00,-47.54546807,False,0.0750000029802,0.45262,0.03,-1.0
2016-01-02 13:08:00,-53.04751341,False,0.0500000007451,0.5,0.03,-1.0
2016-01-02 13:09:00,-58.38587398,False,0.0,0.45262,0.03,-1.0
2016-01-02 13:10:00,-63.54407756,False,0.0750000029802,0.54738,0.03,-1.0
2016-01-02 13:11:00,-68.5062079,False,0.0750000029802,0.59409,0.04,-1.0
2016-01-02 13:12:00,-73.25695368,False,0.0750000029802,0.68302,0.05,-1.0
2016-01-02 13:13:00,-77.78165592,False,0.0500000007451,0.76247,0.06,-1.0
2016-01-02 13:14:00,-82.06635306,False,0.0250000003725,0.76247,0.06,-1.0
2016-01-02 13:15:00,-86.09782411,False,0.0,0.72415,0.06,-1.0
2016-01-02 13:16:00,-89.86362949,False,0.0,0.72415,0.06,-1.0
2016-01-02 13:17:00,-93.35214931,False,0.0,0.59409,0.04,-1.0
2016-01-02 13:18:00,-96.55261932,False,0.0,0.5,0.03,-1.0
2016-01-02 13:19:00,-99.45516404,False,0.0,0.5,0.03,-1.0
2016-01-02 13:20:00,-102.05082734,False,0.0,0.3605,0.02,-1.0
2016-01-02 13:21:00,-104.33159994,False,0.0,0.23753,0.01,-1.0
2016-01-02 13:22:00,-106.29044425,False,0.0,0.142,0.01,-1.0
2016-01-02 13:23:00,-107.921316,False,0.0,0.09519,0.0,-1.0
2016-01-02 13:24:00,-109.21918293,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:25:00,-110.1800403,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:26:00,-110.80092329,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:27:00,-111.07991606,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:28:00,-111.01615775,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:29:00,-110.6098451,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:30:00,-109.86223184,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:31:00,-108.77562481,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:32:00,-107.3533769,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:33:00,-105.59987661,False,0.0,0.07657,0.0,-1.0
2016-01-02 13:34:00,-103.52053459,False,0.0250000003725,0.09519,0.0,-1.0
2016-01-02 13:35:00,-101.12176692,False,0.0250000003725,0.11694,0.01,-1.0
2016-01-02 13:36:00,-98.4109753,False,0.0,0.11694,0.01,-1.0
2016-01-02 13:37:00,-95.396524215,False,0.0,0.11694,0.01,-1.0
2016-01-02 13:38:00,-92.087715132,False,0.0,0.11694,0.01,-1.0
2016-01-02 13:39:00,-88.494757802,False,0.0500000007451,0.17046,0.01,-1.0
2016-01-02 13:40:00,-84.628738745,False,0.125,0.3605,0.02,-1.0
2016-01-02 13:41:00,-80.501587053,False,0.0750000029802,0.5,0.03,-1.0
2016-01-02 13:42:00,-76.126037569,False,0.0250000003725,0.54738,0.03,-1.0
2016-01-02 13:43:00,-71.515591605,False,0.0500000007451,0.6395,0.04,-1.0
2016-01-02 13:44:00,-66.684475272,False,0.0250000003725,0.6395,0.04,-1.0
2016-01-02 13:45:00,-61.647595587,False,0.0,0.59409,0.04,-1.0
2016-01-02 13:46:00,-56.420494479,False,0.0,0.59409,0.04,-1.0
2016-01-02 13:47:00,-51.019300827,False,0.0,0.59409,0.04,-1.0
2016-01-02 13:48:00,-45.460680692,False,0.0,0.59409,0.04,-1.0
2016-01-02 13:49:00,-39.7617859,False,0.0,0.5,0.03,-1.0
2016-01-02 13:50:00,-33.9402011063,False,0.0250000003725,0.31698,0.02,-1.0
2016-01-02 13:51:00,-28.0138895463,False,0.0500000007451,0.27585,0.01,-1.0
2016-01-02 13:52:00,-22.0011376002,False,0.0250000003725,0.27585,0.01,-1.0
2016-01-02 13:53:00,-15.9204983717,False,0.0250000003725,0.23753,0.01,-1.0
2016-01-02 13:54:00,-9.79073443948,False,0.0,0.20234,0.01,-1.0
2016-01-02 13:55:00,-3.63075996254,False,0.0250000003725,0.23753,0.01,-1.0
2016-01-02 13:56:00,2.54041768177,False,0.0500000007451,0.31698,0.02,-1.0
2016-01-02 13:57:00,8.70375654725,False,0.0250000003725,0.3605,0.02,-1.0
2016-01-02 13:58:00,14.8402388752,False,0.0,0.3605,0.02,-1.0
2016-01-02 13:59:00,20.9309297761,False,0.0,0.3605,0.02,-1.0
2016-01-02 14:00:00,26.957035656,False,0.0,0.31698,0.02,-1.0
2016-01-02 14:01:00,32.8999622052,False,0.0,0.23753,0.01,-1.0
2016-01-02 14:02:00,38.741371777,False,0.0,0.20234,0.01,-1.0
2016-01-02 14:03:00,44.463239963,False,0.0,0.17046,0.01,-1.0
2016-01-02 14:04:00,50.04791122,False,0.0,0.17046,0.01,-1.0
2016-01-02 14:05:00,55.478153342,False,0.0500000007451,0.20234,0.01,-1.0
2016-01-02 14:06:00,60.737210629,False,0.0,0.142,0.01,-1.0
2016-01-02 14:07:00,65.808855602,False,0.0,0.11694,0.01,-1.0
2016-01-02 14:08:00,70.677439058,False,0.0,0.11694,0.01,-1.0
2016-01-02 14:09:00,75.32793837,False,0.0250000003725,0.142,0.01,-1.0
2016-01-02 14:10:00,79.746003838,False,0.0,0.142,0.01,-1.0
2016-01-02 14:11:00,83.918002961,False,0.0250000003725,0.17046,0.01,-1.0
2016-01-02 14:12:00,87.831062513,False,0.0,0.17046,0.01,-1.0
2016-01-02 14:13:00,91.473108254,False,0.0,0.17046,0.01,-1.0
2016-01-02 14:14:00,94.832902196,False,0.0250000003725,0.20234,0.01,-1.0
2016-01-02 14:15:00,97.90007726,False,0.0250000003725,0.17046,0.01,-1.0
2016-01-02 14:16:00,100.66516932,False,0.0,0.17046,0.01,-1.0
2016-01-02 14:17:00,103.11964629,False,0.0,0.17046,0.01,-1.0
2016-01-02 14:18:00,105.25593462,False,0.0,0.17046,0.01,-1.0
2016-01-02 14:19:00,107.06744249,False,0.0,0.142,0.01,-1.0
2016-01-02 14:20:00,108.54858028,False,0.0,0.142,0.01,-1.0
2016-01-02 14:21:00,109.69477774,False,0.0,0.11694,0.01,-1.0
2016-01-02 14:22:00,110.50249816,False,0.0,0.11694,0.01,-1.0
2016-01-02 14:23:00,110.96924917,False,0.0,0.11694,0.01,-1.0
2016-01-02 14:24:00,111.09359061,False,0.0,0.09519,0.0,-1.0
2016-01-02 14:25:00,110.87513875,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:26:00,110.3145677,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:27:00,109.41360714,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:28:00,108.17503712,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:29:00,106.60267938,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:30:00,104.70138564,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:31:00,102.47702259,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:32:00,99.93645378,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:33:00,97.08751843,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:34:00,93.93900733,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:35:00,90.50063557,False,0.0,0.07657,0.0,-1.0
2016-01-02 14:36:00,86.78301271,False,0.0250000003725,0.09519,0.0,-1.0
2016-01-02 14:37:00,82.79760991,False,0.0500000007451,0.142,0.01,-1.0
2016-01-02 14:38:00,78.55672467,False,0.0,0.142,0.01,-1.0
2016-01-02 14:39:00,74.07344275,False,0.0500000007451,0.20234,0.01,-1.0
2016-01-02 14:40:00,69.36159789,False,0.0500000007451,0.27585,0.01,-1.0
2016-01-02 14:41:00,64.43572908,False,0.0250000003725,0.31698,0.02,-1.0
2016-01-02 14:42:00,59.31103571,False,0.0,0.3139,0.02,-1.0
2016-01-02 14:43:00,54.00333067,False,0.0500000007451,0.40423,0.02,-1.0
2016-01-02 14:44:00,48.52899154,False,0.0,0.40423,0.02,-1.0
2016-01-02 14:45:00,42.90491009,False,0.0,0.40423,0.02,-1.0
2016-01-02 14:46:00,37.14844015,False,0.0,0.35807,0.02,-1.0
2016-01-02 14:47:00,31.27734399,False,0.0,0.27225,0.01,-1.0
2016-01-02 14:48:00,25.30973767,False,0.0,0.27225,0.01,-1.0
2016-01-02 14:49:00,19.26403496,False,0.0250000003725,0.23354,0.01,-1.0
2016-01-02 14:50:00,13.15889063,False,0.0,0.16611,0.01,-1.0
2016-01-02 14:51:00,7.0131429,False,0.0250000003725,0.16611,0.01,-1.0
2016-01-02 14:52:00,0.84575523,False,0.0,0.16611,0.01,-1.0
2016-01-02 14:53:00,-5.32424213,False,0.0500000007451,0.16611,0.01,-1.0
2016-01-02 14:54:00,-11.47781087,False,0.0500000007451,0.23354,0.01,-1.0
2016-01-02 14:55:00,-17.59596338,False,0.0250000003725,0.27225,0.01,-1.0
2016-01-02 14:56:00,-23.65982131,False,0.0,0.27225,0.01,-1.0
2016-01-02 14:57:00,-29.65067391,False,0.0250000003725,0.3139,0.02,-1.0
2016-01-02 14:58:00,-35.55003559,False,0.0250000003725,0.35807,0.02,-1.0
2016-01-02 14:59:00,-41.33970317,False,0.0,0.3139,0.02,-1.0
2016-01-02 15:00:00,-47.00181189,False,0.0250000003725,0.35807,0.02,-1.0
2016-01-02 15:01:00,-52.51889059,False,0.0,0.3139,0.02,-1.0
2016-01-02 15:02:00,-57.87391564,False,0.0,0.3139,0.02,-1.0
2016-01-02 15:03:00,-63.05036343,False,0.0250000003725,0.27225,0.01,-1.0
2016-01-02 15:04:00,-68.03226137,False,0.10000000149,0.35807,0.02,-1.0
2016-01-02 15:05:00,-72.80423721,False,0.0250000003725,0.35807,0.02,-1.0
2016-01-02 15:06:00,-77.3515664,False,0.0500000007451,0.45176,0.03,-1.0
2016-01-02 15:07:00,-81.66021758,False,0.0250000003725,0.45176,0.03,-1.0
2016-01-02 15:08:00,-85.71689587,False,0.0250000003725,0.45176,0.03,-1.0
2016-01-02 15:09:00,-89.50908388,False,0.0,0.45176,0.03,-1.0
2016-01-02 15:10:00,-93.02508033,False,0.0,0.40423,0.02,-1.0
2016-01-02 15:11:00,-96.25403617,False,0.0,0.40423,0.02,-1.0
2016-01-02 15:12:00,-99.18598806,False,0.0,0.40423,0.02,-1.0
2016-01-02 15:13:00,-101.81188909,False,0.0,0.35807,0.02,-1.0
2016-01-02 15:14:00,-104.1236367,False,0.0,0.1981,0.01,-1.0
2016-01-02 15:15:00,-106.1140977,False,0.0,0.16611,0.01,-1.0
2016-01-02 15:16:00,-107.77713031,False,0.0,0.11275,0.01,-1.0
2016-01-02 15:17:00,-109.10760297,False,0.0,0.09122,0.0,-1.0
2016-01-02 15:18:00,-110.1014104,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:19:00,-110.75548604,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:20:00,-111.06781168,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:21:00,-111.03742358,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:22:00,-110.66441553,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:23:00,-109.94993849,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:24:00,-108.89619704,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:25:00,-107.50644267,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:26:00,-105.78496361,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:27:00,-103.73707173,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:28:00,-101.36908604,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:29:00,-98.68831325,False,0.0,0.07291,0.0,-1.0
2016-01-02 15:30:00,-95.703025253,False,0.0250000003725,0.09122,0.0,-1.0
2016-01-02 15:31:00,-92.422433502,False,0.0250000003725,0.11275,0.01,-1.0
